player_id,season,node_id
420,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2196
422,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2199
427,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2200
428,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2205
429,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2209
430,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2211
431,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2215
432,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2217
436,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2225
439,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2235
441,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2239
442,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2242
444,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2245
446,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2249
449,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2250
452,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2254
453,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2256
457,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2257
458,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2258
460,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2261
463,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2265
468,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2278
470,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2280
475,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2281
482,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2286
485,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2287
494,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2296
495,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2297
504,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2299
1,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:704
2,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:709
3,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:714
4,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:719
5,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:724
6,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:729
7,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:734
9,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:743
10,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:748
11,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:753
12,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:758
13,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:763
14,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:768
15,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:773
16,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:778
17,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:783
19,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:792
20,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:797
21,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:802
22,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:807
23,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:812
24,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:817
25,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:822
26,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:827
27,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:832
28,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:837
29,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:842
30,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:847
31,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:852
32,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:857
33,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:862
34,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:867
36,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:876
37,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:881
39,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:887
40,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:892
41,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:897
42,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:902
43,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:907
45,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:914
46,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:918
47,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:923
48,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:928
49,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:933
50,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:938
51,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:940
53,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:948
54,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:953
55,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:958
56,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:963
57,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:968
58,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:973
59,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:977
60,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:982
61,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:987
62,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:992
63,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:997
64,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1002
65,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1007
66,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1011
67,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1016
68,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1020
69,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1025
70,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1029
71,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1034
73,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1039
74,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1044
75,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1049
77,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1054
78,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1059
79,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1064
80,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1069
82,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1073
83,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1078
84,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1083
85,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1088
86,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1093
87,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1098
88,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1103
89,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1108
90,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1113
91,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1118
92,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1122
93,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1125
95,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1130
96,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1135
97,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1140
98,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1145
100,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1154
101,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1159
102,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1164
103,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1169
104,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1173
105,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1178
106,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1183
107,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1186
108,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1191
109,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1196
110,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1201
111,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1203
112,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1208
113,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1211
114,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1216
115,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1219
116,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1223
117,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1225
118,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1227
119,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1230
120,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1235
121,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1240
122,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1245
123,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1249
124,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1254
125,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1259
126,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1264
127,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1269
128,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1274
129,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1279
130,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1283
131,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1288
132,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1291
133,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1296
134,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1301
135,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1306
136,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1311
137,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1316
138,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1321
139,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1325
140,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1327
141,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1332
142,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1336
143,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1340
144,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1344
145,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1349
146,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1354
147,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1359
148,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1362
150,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1369
151,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1374
152,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1379
153,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1384
154,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1387
155,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1389
156,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1394
157,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1399
158,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1404
159,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1409
160,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1410
161,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1412
162,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1417
163,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1419
164,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1424
165,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1429
167,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1432
168,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1436
169,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1440
171,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1445
172,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1448
173,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1453
174,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1458
175,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1462
176,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1467
177,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1471
178,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1476
179,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1480
180,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1485
182,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1490
183,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1493
184,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1495
185,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1499
186,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1502
187,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1507
188,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1511
189,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1513
190,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1518
191,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1522
192,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1525
193,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1529
194,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1534
195,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1536
196,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1541
197,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1543
198,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1548
199,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1551
201,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1555
202,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1560
203,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1565
204,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1570
205,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1575
206,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1580
207,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1582
208,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1587
209,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1591
210,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1595
211,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1598
212,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1603
213,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1606
214,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1611
215,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1613
217,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1616
218,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1621
221,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1629
222,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1632
223,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1635
224,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1638
225,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1641
226,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1645
227,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1649
228,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1654
229,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1657
230,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1661
231,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1666
234,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1673
235,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1678
236,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1683
237,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1688
238,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1690
239,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1694
240,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1696
241,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1699
242,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1704
243,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1708
244,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1713
245,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1718
246,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1723
247,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1726
248,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1731
249,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1736
250,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1739
251,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1743
252,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1748
253,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1750
255,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1753
256,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1758
257,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1759
258,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1761
259,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1763
260,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1767
261,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1771
263,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1777
264,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1781
266,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1785
267,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1790
270,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1796
272,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1800
273,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1803
274,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1806
276,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1809
277,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1814
278,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1817
279,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1819
280,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1822
281,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1825
282,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1830
283,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1835
284,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1840
286,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1846
287,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1851
288,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1853
289,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1858
290,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1861
291,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1866
292,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1869
293,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1874
294,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1877
295,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1882
296,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1887
298,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1892
301,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1900
302,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1905
303,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1906
304,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1911
305,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1913
306,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1918
307,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1922
309,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1927
310,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1929
311,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1932
312,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1933
314,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1935
315,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1937
316,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1942
317,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1944
318,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1948
319,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1953
320,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1958
326,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1963
328,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1968
329,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1973
330,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1978
331,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1983
332,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1985
333,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1989
334,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1992
335,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1995
338,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1997
341,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2001
342,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2002
344,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2008
345,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2013
346,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2018
349,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2021
350,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2023
352,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2029
353,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2034
354,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2039
355,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2041
356,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2044
359,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2047
362,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2051
364,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2054
366,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2060
368,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2066
370,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2069
371,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2073
372,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2078
373,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2083
374,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2088
377,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2095
379,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2097
380,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2102
382,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2107
383,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2112
385,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2117
386,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2120
387,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2125
389,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2128
390,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2132
391,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2137
392,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2139
393,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2141
394,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2142
396,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2145
397,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2148
398,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2150
400,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2154
403,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2160
404,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2165
405,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2170
410,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2178
415,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2184
417,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2189
427,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2201
428,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2206
430,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2212
433,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2221
436,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2226
437,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2230
438,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2234
439,2021,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2236
